replication,seed,final_time,workday_minutes,total_revenue,clients_generated,clients_completed,average_seller_wait,average_repair_wait,average_change_wait,seller_utilization,technician_utilization,specialist_utilization,completed_type_1,completed_type_2,completed_type_3,completed_type_4,revenue_type_1,revenue_type_2,revenue_type_3,revenue_type_4
591,12936,523.359289193471,480,5250.0,18,18,0.1736645415627941,0.0,0.0,0.11544684762910261,0.22685714043326557,0.04579172758422784,8,5,1,4,0.0,1750.0,500.0,3000.0
592,12937,493.76182450928655,480,3700.0,15,15,0.0,0.0,0.0,0.06786939590967443,0.19353846976885633,0.011940539720018574,6,7,1,1,0.0,2450.0,500.0,750.0
593,12938,412.23504887081265,480,4550.0,19,19,0.10545104385492458,0.0,28.695678146086152,0.14526930619732972,0.23099294191596034,0.08854590103439063,11,3,1,4,0.0,1050.0,500.0,3000.0
594,12939,514.0966339879218,480,5900.0,18,18,0.06675990632142101,0.0,10.607102764881878,0.09609886780889053,0.12902774990947474,0.22445547594276638,7,4,3,4,0.0,1400.0,1500.0,3000.0
595,12940,489.17619689547314,480,3850.0,21,21,0.20363491965061561,0.0,0.0,0.13990440035096519,0.22628443693869477,0.07202060686373936,15,1,1,4,0.0,350.0,500.0,3000.0
596,12941,508.96007747020667,480,4900.0,23,23,0.24932224559671073,1.1441241761443577,0.0,0.1214435508489025,0.2516164341168818,0.13145817166408633,14,4,1,4,0.0,1400.0,500.0,3000.0
597,12942,556.5203344615728,480,3050.0,16,16,0.0,0.0,0.0,0.08099312862793291,0.17341352123880296,0.003455993865137526,10,3,1,2,0.0,1050.0,500.0,1500.0
598,12943,480.5220533473989,480,7700.0,28,28,0.1416762116278148,0.0,2.4327221955722202,0.1576743804866238,0.22956773163032768,0.07917759451956205,13,7,3,5,0.0,2450.0,1500.0,3750.0
599,12944,508.1557336340795,480,9000.0,27,27,0.0,0.0,0.0,0.16919976591541244,0.30826517913933815,0.11231748265759323,11,5,4,7,0.0,1750.0,2000.0,5250.0
600,12945,487.4665549717363,480,5550.0,21,21,0.0,0.029467346915471555,0.0,0.12339518698335337,0.15629775508716134,0.118995348420993,9,8,1,3,0.0,2800.0,500.0,2250.0
601,12946,482.52923446242613,480,6500.0,23,23,0.0,0.0,0.0,0.11900726843072063,0.27402320020528814,0.0,9,10,0,4,0.0,3500.0,0.0,3000.0
602,12947,468.85166745368764,480,3900.0,18,18,0.3638710078041609,0.0,0.0,0.10235708940871342,0.19179768936326524,0.01935646645358366,10,4,2,2,0.0,1400.0,1000.0,1500.0
603,12948,528.6048508667225,480,3200.0,18,18,0.27966376420914213,0.0,0.0,0.08183552903832178,0.33001561838574894,0.0,10,7,0,1,0.0,2450.0,0.0,750.0
604,12949,491.6453206419759,480,3550.0,14,14,0.0,0.0,0.0,0.08520945671998767,0.20230183118121303,0.023673063875161705,7,3,2,2,0.0,1050.0,1000.0,1500.0
605,12950,453.00343208713014,480,3350.0,16,16,0.1617414080000259,0.0,0.0,0.07895550041480762,0.14282832845774812,0.028867335481594304,8,6,1,1,0.0,2100.0,500.0,750.0
606,12951,492.0354828094238,480,7000.0,20,20,0.051206204427612076,0.27240136679815424,0.0,0.1375911967715562,0.20638671505194103,0.14497528812326477,7,5,3,5,0.0,1750.0,1500.0,3750.0
607,12952,487.0209357442108,480,5100.0,20,20,0.0,0.0,0.0,0.09802238887929995,0.18948279394050754,0.09534490019287796,9,6,3,2,0.0,2100.0,1500.0,1500.0
608,12953,481.4148375584189,480,6700.0,21,21,0.4948629050446752,0.0,0.0,0.1342165399107659,0.14420027919337444,0.022060096666868936,8,7,1,5,0.0,2450.0,500.0,3750.0
609,12954,490.27953826545587,480,7500.0,25,25,0.012094715819430349,0.0,0.0,0.17059733332997107,0.23348900999779643,0.10859797111874414,11,5,4,5,0.0,1750.0,2000.0,3750.0
610,12955,486.47277494844036,480,6750.0,19,19,0.17603580198134613,0.0,0.0,0.12619388276303176,0.15236389926842844,0.060516091080793644,7,5,1,6,0.0,1750.0,500.0,4500.0
611,12956,503.3678534651082,480,11600.0,31,31,0.21791329535685214,0.24665243834803843,6.231900279493715,0.17210843391413597,0.2056566750932266,0.16866744502204417,8,11,5,7,0.0,3850.0,2500.0,5250.0
612,12957,499.6233973203663,480,9500.0,23,23,0.4853455787482542,0.0,0.0,0.16795363044475758,0.2179603342828679,0.028439116689981774,7,5,2,9,0.0,1750.0,1000.0,6750.0
613,12958,503.2390404747263,480,7250.0,28,28,0.334288403096705,0.0,0.57661286949633,0.16471636225041383,0.24880092850033972,0.0976919508740191,12,10,3,3,0.0,3500.0,1500.0,2250.0
614,12959,471.308604124848,480,9550.0,27,27,0.09493195802739954,0.8133109515713564,11.364474103317255,0.1702789521726916,0.4209732379515346,0.32358823147282134,8,8,6,5,0.0,2800.0,3000.0,3750.0
615,12960,496.0885589285413,480,6600.0,24,24,0.15522140370109838,0.0,11.121158430637934,0.1341853483714426,0.14681676487387862,0.18859265291608107,11,6,3,4,0.0,2100.0,1500.0,3000.0
616,12961,502.88306739562296,480,9050.0,23,23,0.10950560105295212,0.0,0.0,0.14243378330244744,0.2290016382899324,0.06223775114446093,6,8,2,7,0.0,2800.0,1000.0,5250.0
617,12962,492.1178162589153,480,7800.0,23,23,0.2650167901535201,0.0,0.0,0.16799850885414847,0.12897496135837333,0.07800706118790159,10,3,3,7,0.0,1050.0,1500.0,5250.0
618,12963,491.46181919752644,480,5900.0,21,21,0.0,0.0,0.0,0.14082393124124046,0.19677258131308786,0.0,11,4,0,6,0.0,1400.0,0.0,4500.0
619,12964,466.69290052499355,480,4500.0,18,18,0.0,0.0,0.0,0.11726587911167005,0.1606692458511614,0.036478000243857174,9,5,1,3,0.0,1750.0,500.0,2250.0
620,12965,453.5709972931181,480,7250.0,26,26,0.0,0.0,0.0,0.16404039181287844,0.20985151984188857,0.0851951250382967,12,5,5,4,0.0,1750.0,2500.0,3000.0
621,12966,484.5414459453754,480,4450.0,19,19,0.0900269178585282,0.0,0.0,0.10030830686768996,0.2117977778391413,0.09618400149464484,9,7,1,2,0.0,2450.0,500.0,1500.0
622,12967,508.37747501186783,480,5400.0,26,26,0.1030486096714316,0.0,4.154550153731054,0.14254429717006037,0.21750488912201257,0.1169913537832552,15,4,5,2,0.0,1400.0,2500.0,1500.0
623,12968,485.82717640728146,480,6100.0,21,21,0.0,0.0,0.0,0.12862762678689132,0.19431205893143982,0.0691724843081021,9,6,2,4,0.0,2100.0,1000.0,3000.0
624,12969,485.82609683980246,480,10400.0,30,30,0.0,0.0,5.273171259397496,0.16668643986984583,0.21579819019781366,0.16583389827212994,9,9,7,5,0.0,3150.0,3500.0,3750.0
625,12970,468.6442732523695,480,10450.0,28,28,0.17968542008625374,0.4176530797040314,0.40313461609911627,0.18047028719184574,0.15072119663246594,0.16316977623841325,9,7,4,8,0.0,2450.0,2000.0,6000.0
626,12971,460.1690992994277,480,7100.0,23,23,0.0,0.0,0.0,0.12906408876380437,0.26093898878708827,0.0029123906656798922,10,6,1,6,0.0,2100.0,500.0,4500.0
627,12972,522.1705702034983,480,6100.0,20,20,0.0,0.0,10.337851823011334,0.11607299494751809,0.1569458522753954,0.06845292316581923,8,6,2,4,0.0,2100.0,1000.0,3000.0
628,12973,496.31392611219275,480,6700.0,20,20,0.0,0.0,0.0,0.11858363299760206,0.18500381728021895,0.09358021535397597,6,7,4,3,0.0,2450.0,2000.0,2250.0
629,12974,478.4808026011926,480,8150.0,20,20,0.3488706032364405,0.0,0.0,0.14202260683021123,0.17699343205222298,0.051484325080171804,6,4,3,7,0.0,1400.0,1500.0,5250.0
630,12975,479.6776732729211,480,8950.0,28,28,0.004631986866444647,0.0,7.068953654030935,0.1657447676017046,0.1740084089117391,0.09334201049763978,9,12,2,5,0.0,4200.0,1000.0,3750.0
631,12976,487.1882529530369,480,7150.0,23,23,0.20666309751808482,0.0,0.0,0.1489274390875532,0.19831199501263072,0.1049326005174168,11,4,1,7,0.0,1400.0,500.0,5250.0
632,12977,468.866087903781,480,8950.0,26,26,0.1785640475305865,0.0,0.0,0.18214533058329557,0.1471132226854265,0.14400327884140712,9,7,4,6,0.0,2450.0,2000.0,4500.0
633,12978,482.057867071779,480,5000.0,14,14,0.0,0.0,0.0,0.09133667525419659,0.11103362701981857,0.025982927376819814,4,5,2,3,0.0,1750.0,1000.0,2250.0
634,12979,505.86646588957313,480,6550.0,20,20,0.0,0.0,0.0,0.1335888861885523,0.22567636260772675,0.09301452733495211,6,8,3,3,0.0,2800.0,1500.0,2250.0
635,12980,489.53228459133044,480,5850.0,24,24,0.13511912420614772,0.0,0.0,0.1503664293042088,0.20856382875015908,0.02085913197733342,12,6,3,3,0.0,2100.0,1500.0,2250.0
636,12981,445.5593744385052,480,7400.0,20,20,0.0,0.0,0.0,0.15588766997140147,0.16634752319295198,0.0,8,4,0,8,0.0,1400.0,0.0,6000.0
637,12982,512.9398698560537,480,6750.0,19,19,0.0,0.0,0.0,0.1165695254871207,0.14329769388619243,0.05143268078461381,6,5,4,4,0.0,1750.0,2000.0,3000.0
638,12983,441.54571823128896,480,5400.0,22,22,0.10898302406954356,0.0,2.518551344410252,0.14268719020664786,0.19281889973094252,0.041308223850914524,12,4,2,4,0.0,1400.0,1000.0,3000.0
639,12984,498.8714054483393,480,5200.0,29,29,0.0,0.0,0.0,0.17317410999043567,0.32005617849760204,0.07734274388494136,20,2,3,4,0.0,700.0,1500.0,3000.0
640,12985,463.0026688694245,480,5650.0,20,20,0.0,0.0,0.0,0.13331846052589058,0.15965396156225098,0.05737277284629658,10,4,1,5,0.0,1400.0,500.0,3750.0
641,12986,477.558909975458,480,6450.0,20,20,0.0,0.0,0.0,0.1332686502983124,0.08003074599631267,0.06789024214913925,9,2,4,5,0.0,700.0,2000.0,3750.0
642,12987,484.70970295549,480,8050.0,26,26,0.028226311478446266,0.08069804526978953,0.0,0.1631027927021525,0.22039654905924713,0.013001920472943448,11,8,0,7,0.0,2800.0,0.0,5250.0
643,12988,481.8205386141413,480,5750.0,26,26,0.0,0.0,0.0,0.14556118488174763,0.19835642638256,0.1588895043263497,14,5,5,2,0.0,1750.0,2500.0,1500.0
644,12989,497.6394293600565,480,7000.0,28,28,0.0,0.0,0.0,0.17217718080519645,0.40937294218741355,0.058842251722080276,13,10,1,4,0.0,3500.0,500.0,3000.0
645,12990,469.9648260993336,480,5200.0,21,21,0.0,0.0,0.0,0.1291914263211813,0.22335857045853083,0.13065724277766838,9,7,4,1,0.0,2450.0,2000.0,750.0
646,12991,539.667808267381,480,4500.0,23,23,0.034519425555654085,0.0,0.0,0.11939468394537422,0.2638102326752272,0.03879496580543045,14,5,1,3,0.0,1750.0,500.0,2250.0
647,12992,496.37153268134534,480,6650.0,21,21,0.0,0.0,0.0,0.11790801519735361,0.23376983027120077,0.059527002706399025,9,4,3,5,0.0,1400.0,1500.0,3750.0
648,12993,500.32443064024915,480,4400.0,18,18,0.0,0.0,15.689967737669937,0.09883481094904288,0.20091769372099108,0.22469278493646422,9,4,3,2,0.0,1400.0,1500.0,1500.0
649,12994,492.915064890477,480,5400.0,17,17,0.0,0.0,0.0,0.1315451210196974,0.0889490174110959,0.07827866801525589,7,4,2,4,0.0,1400.0,1000.0,3000.0
650,12995,529.6397585757707,480,4900.0,20,20,0.07823247320532686,0.0,0.0,0.10180921429769368,0.2501116045961267,0.020369293852302878,11,4,1,4,0.0,1400.0,500.0,3000.0
651,12996,479.2961642077924,480,9250.0,29,29,0.2226882663326329,0.01813432088470677,0.0,0.17968924798313393,0.2588259705032763,0.15369095603640362,10,10,4,5,0.0,3500.0,2000.0,3750.0
652,12997,461.9618729664963,480,5900.0,20,20,0.0,0.0,0.0,0.1495509128251071,0.25982133120573064,0.0,10,4,0,6,0.0,1400.0,0.0,4500.0
653,12998,461.60024286620575,480,5700.0,18,18,0.0,0.04124335348042507,0.0,0.10876196638486527,0.14488537735220508,0.15783860030755031,8,2,4,4,0.0,700.0,2000.0,3000.0
654,12999,471.45457618344574,480,9050.0,27,27,0.0,0.0,0.0,0.1785549545613877,0.20993734843972453,0.10222255592248419,10,8,2,7,0.0,2800.0,1000.0,5250.0
655,13000,466.7826398123527,480,7250.0,24,24,0.0,0.0,0.0,0.15457767693455177,0.2655896236259902,0.21072391969544418,8,10,3,3,0.0,3500.0,1500.0,2250.0
656,13001,496.8407682859197,480,7200.0,33,33,0.2397988873731969,0.0,0.0,0.16790216919001938,0.35975610896775245,0.27106975519730414,19,7,2,5,0.0,2450.0,1000.0,3750.0
657,13002,509.1345422519771,480,5600.0,19,19,0.0,0.0,0.0,0.11059642594033206,0.1871587884428916,0.03189322318793179,8,6,1,4,0.0,2100.0,500.0,3000.0
658,13003,496.52324196407915,480,6500.0,28,28,0.13243394265951938,0.04003183345108818,0.0,0.16398400876134642,0.41048693841984185,0.13985429515568054,16,5,2,5,0.0,1750.0,1000.0,3750.0
659,13004,564.2721073141631,480,8850.0,29,29,0.25959878148207816,0.0,0.0,0.1528536472486333,0.3146870089701561,0.038163922806766976,13,6,3,7,0.0,2100.0,1500.0,5250.0
660,13005,507.42832729418205,480,2900.0,16,16,0.0,0.0,0.0,0.07349862065874725,0.2164261682531321,0.0,10,4,0,2,0.0,1400.0,0.0,1500.0
661,13006,492.2549747981937,480,5050.0,23,23,0.0,0.0,0.0,0.14381437398514532,0.12403699700617898,0.021152802826429083,14,3,2,4,0.0,1050.0,1000.0,3000.0
662,13007,457.5760913816748,480,4450.0,19,19,0.0,0.0,2.0545625948631994,0.09768962033175631,0.23953334326482392,0.0795031850495679,11,2,3,3,0.0,700.0,1500.0,2250.0
663,13008,474.55348854653016,480,8400.0,28,28,0.0650056060904183,0.0,0.0,0.16746701916671652,0.3530526582264359,0.24543793649218276,11,9,3,5,0.0,3150.0,1500.0,3750.0
664,13009,511.83449479198646,480,6000.0,22,22,0.0,0.0,0.0,0.12767917382852856,0.2181347667749973,0.024332460658700178,11,5,1,5,0.0,1750.0,500.0,3750.0
665,13010,436.2234258861412,480,5400.0,19,19,0.0,0.0,0.0,0.11307511686414451,0.14891119459495838,0.1234783207706656,6,9,3,1,0.0,3150.0,1500.0,750.0
666,13011,462.4529058495151,480,5500.0,24,24,0.0,0.0,1.4352815455084358,0.13915767124787706,0.2042847339300514,0.11331069207172352,13,5,3,3,0.0,1750.0,1500.0,2250.0
667,13012,481.1024618250348,480,8600.0,25,25,0.0,0.0,0.0,0.16422394430272425,0.20841360897957037,0.0826347707806907,9,6,4,6,0.0,2100.0,2000.0,4500.0
668,13013,527.146540925669,480,9650.0,27,27,0.009214283263290738,0.0,0.0,0.15139413931090243,0.17596055002189037,0.2064591008191509,7,9,7,4,0.0,3150.0,3500.0,3000.0
669,13014,512.943919126051,480,10150.0,30,30,0.0,0.0,2.306593790639787,0.1782700893808197,0.2268934992739805,0.20808810245533416,12,4,7,7,0.0,1400.0,3500.0,5250.0
670,13015,419.76473830261114,480,6200.0,14,14,0.034547627563045226,0.0,0.0,0.1300306414628189,0.12238608093799785,0.14136951667374065,4,2,2,6,0.0,700.0,1000.0,4500.0
671,13016,484.01653629607205,480,6400.0,22,22,0.41846211648522313,0.0,0.0,0.14316877440191067,0.07048773159649253,0.026619954727651683,11,4,1,6,0.0,1400.0,500.0,4500.0
672,13017,482.598423512332,480,5800.0,15,15,0.0,0.0,0.0,0.10520371394464326,0.15283961624737116,0.022686801294756347,5,3,2,5,0.0,1050.0,1000.0,3750.0
673,13018,498.52559763637487,480,4400.0,25,25,0.2594406474504706,0.0,0.0,0.15782045773420456,0.23995819528558207,0.0,17,4,0,4,0.0,1400.0,0.0,3000.0
674,13019,492.18274066764565,480,4700.0,13,13,0.0,0.0,0.0,0.1096703092797384,0.06654922195610653,0.07792839825592028,5,2,2,4,0.0,700.0,1000.0,3000.0
675,13020,550.9714976557877,480,7500.0,29,29,0.0,0.0,0.0,0.15063038002138968,0.32587859237715233,0.053041199501888577,13,10,2,4,0.0,3500.0,1000.0,3000.0
676,13021,502.15024099053016,480,6200.0,26,26,0.017561538168645432,0.0,0.0,0.13655661814297174,0.3713846502906419,0.22879402411302788,13,7,3,3,0.0,2450.0,1500.0,2250.0
677,13022,487.00234300693654,480,7750.0,24,24,0.12307807206980421,0.0,0.0,0.16716840451961798,0.1413938462209549,0.12854277942066897,10,5,3,6,0.0,1750.0,1500.0,4500.0
678,13023,428.91487228023504,480,4850.0,22,22,0.0,0.0,0.0,0.12869339325613216,0.2366252911171366,0.11212914726808379,11,6,4,1,0.0,2100.0,2000.0,750.0
679,13024,488.4654746184379,480,8050.0,21,21,0.0,0.0,1.5040818015967943,0.12359179872073595,0.11348674667929706,0.18207697215797247,7,3,5,6,0.0,1050.0,2500.0,4500.0
680,13025,493.492945014376,480,8700.0,30,30,0.2230552643003231,0.0,8.00814017230349,0.17022759489339287,0.3432752341390645,0.22687746324910193,13,7,5,5,0.0,2450.0,2500.0,3750.0
681,13026,354.2842484500049,480,6050.0,17,17,0.08049526439250385,0.0,9.5844280700951,0.14382695191844747,0.15374452675584466,0.19668362086391747,5,3,7,2,0.0,1050.0,3500.0,1500.0
682,13027,478.93806488624773,480,6600.0,28,28,0.036481574026134514,1.0802765722350745,0.8391282122677808,0.17220804829231354,0.3117733931888152,0.14530069412415494,15,6,3,4,0.0,2100.0,1500.0,3000.0
683,13028,484.46424556479525,480,8100.0,21,21,0.3651772002371575,0.0,0.0,0.1509315050137457,0.18204702757106772,0.0,7,6,0,8,0.0,2100.0,0.0,6000.0
684,13029,514.7821996033096,480,6850.0,24,24,0.0,0.0,0.0,0.1349524197866313,0.22856322944970686,0.029407287611656664,11,6,2,5,0.0,2100.0,1000.0,3750.0
685,13030,470.4289936309909,480,7000.0,25,25,0.27957922701843896,0.0,0.0,0.1686001828052517,0.1634016412374504,0.0,13,5,0,7,0.0,1750.0,0.0,5250.0
686,13031,455.6125075788564,480,3650.0,19,19,0.019250539160243295,0.0,0.0,0.11446484702747406,0.17476475039874567,0.027502499859264045,12,4,0,3,0.0,1400.0,0.0,2250.0
687,13032,490.98022985088943,480,5600.0,18,18,0.0,0.0,0.0,0.11454220516121272,0.20705673217473786,0.026592483226083,7,6,1,4,0.0,2100.0,500.0,3000.0
688,13033,483.74383366067707,480,7750.0,28,28,0.0,0.0,8.50429845512293,0.16947786222196598,0.19466252165188497,0.15018103851584744,13,5,6,4,0.0,1750.0,3000.0,3000.0
689,13034,466.52910088009514,480,7600.0,24,24,0.26493176308057304,0.0,9.681720067381983,0.15591030684855134,0.19578619223756108,0.13238029967133497,7,11,3,3,0.0,3850.0,1500.0,2250.0
690,13035,478.5241892055984,480,5600.0,17,17,0.0,0.0,0.0,0.10496069301127957,0.19377577747189975,0.013626180850858097,6,6,1,4,0.0,2100.0,500.0,3000.0
691,13036,477.8252276495406,480,6450.0,21,21,0.0,0.0,0.0,0.12646502634374862,0.22008133318893572,0.13116386734425478,8,7,2,4,0.0,2450.0,1000.0,3000.0
692,13037,534.5023872703348,480,9850.0,30,30,0.12578146152441885,0.5039236893181634,0.0,0.1601690231681488,0.2172161724440199,0.12138931478716077,10,11,3,6,0.0,3850.0,1500.0,4500.0
693,13038,469.4187504246293,480,7650.0,23,23,0.0,0.0,0.0,0.17606054766281762,0.13732241548258908,0.05239202129022011,10,4,2,7,0.0,1400.0,1000.0,5250.0
694,13039,507.70860398724983,480,9250.0,33,33,0.0403441678098764,0.0,0.0,0.19630927105555987,0.30009368205077713,0.11407993188323484,15,10,1,7,0.0,3500.0,500.0,5250.0
695,13040,480.47560201281397,480,6050.0,17,17,0.0,0.0,0.0,0.10171199591980579,0.15924850819107603,0.15278178415128868,4,8,2,3,0.0,2800.0,1000.0,2250.0
696,13041,456.53836051001906,480,5100.0,27,27,0.0,0.0,0.0,0.15177955105984972,0.22934619757988278,0.12016114370995012,19,1,2,5,0.0,350.0,1000.0,3750.0
697,13042,432.8316420912273,480,8100.0,23,23,0.8261714948699646,0.0,0.0,0.18124535851241602,0.1792692112891383,0.0760214058923773,8,6,3,6,0.0,2100.0,1500.0,4500.0
698,13043,459.263489602005,480,10000.0,30,30,0.11201823520850003,0.0,0.0,0.23572984051366772,0.18975689882467767,0.04797468266133802,13,5,3,9,0.0,1750.0,1500.0,6750.0
699,13044,410.4669468120496,480,1550.0,15,15,0.0,0.0,0.0,0.07191654844221243,0.1904046155364753,0.08284330416103824,11,3,1,0,0.0,1050.0,500.0,0.0
700,13045,481.2840243021825,480,5900.0,19,19,0.0,0.0,1.4462546282786757,0.10320231228647989,0.1816550004984379,0.08304308695190235,8,4,3,4,0.0,1400.0,1500.0,3000.0
701,13046,477.0354421465846,480,2950.0,24,24,0.0,0.0,0.0,0.13430516615548138,0.366564744740039,0.21754448271369398,18,2,3,1,0.0,700.0,1500.0,750.0
702,13047,526.9074401808673,480,4150.0,23,23,0.16293002444973828,0.0,0.0,0.1177845099749596,0.17933514036549375,0.18630722425187876,15,4,1,3,0.0,1400.0,500.0,2250.0
703,13048,509.5709889439161,480,6750.0,23,23,0.0640554725513744,0.0,0.0,0.1529626561289904,0.22484296407734541,0.0022502365555061386,11,5,1,6,0.0,1750.0,500.0,4500.0
704,13049,492.85840747877387,480,7950.0,32,32,0.3080143005952767,0.0,0.0,0.20831595900788097,0.24474104375875294,0.07764732250371631,17,7,2,6,0.0,2450.0,1000.0,4500.0
705,13050,457.7628721416429,480,4650.0,17,17,0.0,0.0,0.0,0.11291107028958398,0.13537879830323898,0.0776534783849202,8,4,2,3,0.0,1400.0,1000.0,2250.0
706,13051,506.8510006960165,480,5550.0,17,17,0.04950937747172692,0.0,0.0,0.09750978818441246,0.15774923713478914,0.033345305891091484,5,8,1,3,0.0,2800.0,500.0,2250.0
707,13052,471.5532696786547,480,3850.0,16,16,0.0,0.0,0.0,0.10658922515906037,0.2140648032495004,0.16900737708443608,10,1,1,4,0.0,350.0,500.0,3000.0
708,13053,527.1873212854861,480,10100.0,29,29,0.019655902624821982,0.0,0.0,0.17213584514971833,0.3240510781643975,0.20573511237418016,11,6,4,8,0.0,2100.0,2000.0,6000.0
709,13054,511.526839705069,480,6800.0,24,24,0.0,0.0,0.0,0.15933865624972957,0.2317083796958614,0.019197550676896158,13,3,1,7,0.0,1050.0,500.0,5250.0
710,13055,506.6656873858547,480,6750.0,20,20,0.0,0.0,0.0,0.1328557754944196,0.19811905904021718,0.0035598280142289935,8,5,1,6,0.0,1750.0,500.0,4500.0
711,13056,493.44462653219756,480,8800.0,28,28,0.02841826839509411,0.21496680365068244,0.0,0.16447778531298077,0.2255806158664171,0.11867803748746501,13,3,5,7,0.0,1050.0,2500.0,5250.0
712,13057,493.23283926773365,480,3850.0,17,17,0.0,0.0,0.0,0.08506357070071381,0.13652261984507863,0.0657833977518265,8,6,2,1,0.0,2100.0,1000.0,750.0
713,13058,500.41008993666077,480,6350.0,26,26,0.0,0.0,0.0,0.13332571004156274,0.21834013301709373,0.00016774702979415506,14,6,1,5,0.0,2100.0,500.0,3750.0
714,13059,497.7029508352291,480,6300.0,21,21,0.0,0.0,0.0,0.13099281695270149,0.24442111456101592,0.028532476740952193,8,8,1,4,0.0,2800.0,500.0,3000.0
715,13060,492.0698883308478,480,6200.0,24,24,0.0,0.0,0.0,0.15457268671282398,0.21591410754522733,0.0,12,7,0,5,0.0,2450.0,0.0,3750.0
716,13061,497.4756744947417,480,5650.0,24,24,0.018554294326004122,0.0,0.0,0.15162953618174962,0.15405697858375886,0.050563637988840046,14,4,1,5,0.0,1400.0,500.0,3750.0
717,13062,476.3044461711255,480,5300.0,15,15,0.0,0.0,0.0,0.11096340312846183,0.1380431505039391,0.017225896180763835,6,3,1,5,0.0,1050.0,500.0,3750.0
718,13063,526.4090168193444,480,4000.0,14,14,0.0,0.0,0.0,0.09089123166195542,0.18452303623020963,0.0,6,5,0,3,0.0,1750.0,0.0,2250.0
719,13064,450.9967878727363,480,5400.0,22,22,0.17550628309574925,0.0,0.0,0.13935713534174823,0.1463312792619306,0.11787026230633324,12,4,2,4,0.0,1400.0,1000.0,3000.0
720,13065,516.8532107786841,480,11500.0,31,31,0.13609241785346538,0.0,28.94164794521214,0.19498725775718156,0.34076760866979244,0.1847250725818972,7,15,2,7,0.0,5250.0,1000.0,5250.0
721,13066,478.9616644018238,480,6200.0,18,18,0.0,0.0,0.0,0.10518460307175731,0.26375793057595176,0.2001869265502262,5,7,3,3,0.0,2450.0,1500.0,2250.0
722,13067,504.2778859112778,480,5000.0,20,20,0.0,0.0,0.0,0.09304958255858961,0.15797938116954244,0.12241113682228608,9,5,5,1,0.0,1750.0,2500.0,750.0
723,13068,526.1654781853325,480,10750.0,31,31,0.30974774622186196,0.0,0.0,0.19870816551802828,0.28137295723025696,0.09227258854809058,12,5,6,8,0.0,1750.0,3000.0,6000.0
724,13069,482.61399059937503,480,7300.0,22,22,0.010676719721853477,0.0,0.0,0.1349543344652427,0.12230157749257482,0.06162225601237851,7,8,3,4,0.0,2800.0,1500.0,3000.0
725,13070,501.8735259936654,480,6850.0,27,27,0.14727021084760322,0.0,0.0,0.15270444048120235,0.16988185133042116,0.054809633252680456,14,6,2,5,0.0,2100.0,1000.0,3750.0
726,13071,466.5989732079432,480,3200.0,17,17,0.1847836505326065,0.0,0.0,0.09925176962840267,0.13073196611571888,0.01760810898727203,11,2,2,2,0.0,700.0,1000.0,1500.0
727,13072,479.77969319162736,480,5600.0,19,19,0.0,0.0,0.0,0.09122270207106405,0.21620177610793753,0.05860098732923275,8,6,1,4,0.0,2100.0,500.0,3000.0
728,13073,496.4477033703719,480,5600.0,16,16,0.2627971027568332,0.0,0.0,0.1034445264194238,0.1074493278027899,0.02192601090488092,5,6,1,4,0.0,2100.0,500.0,3000.0
729,13074,478.36155250933626,480,3700.0,23,23,0.22370466226052682,0.0,0.0,0.14976833655849692,0.18367967579266972,0.08341844304840557,16,2,3,2,0.0,700.0,1500.0,1500.0
730,13075,490.37422316973226,480,6200.0,18,18,0.0,0.0,0.0,0.1188053886301756,0.10813692977855195,0.020521730084650885,8,2,2,6,0.0,700.0,1000.0,4500.0
731,13076,447.69901855250123,480,7600.0,26,26,0.03842623685215384,1.6838275405430114,0.0,0.18918153402396506,0.3505845834373182,0.21621073055972526,10,11,0,5,0.0,3850.0,0.0,3750.0
732,13077,481.614490442974,480,6500.0,19,19,0.0023853815429878238,0.0,0.0,0.12164814072448235,0.16531670856014266,0.0485595824362075,7,5,2,5,0.0,1750.0,1000.0,3750.0
733,13078,463.6181283558953,480,3850.0,19,19,0.001971361771411825,0.0,0.0,0.11794964425032416,0.18566971373707464,0.05539727816412349,10,6,2,1,0.0,2100.0,1000.0,750.0
734,13079,460.0953075227171,480,7150.0,19,19,0.08095534308246574,0.0,14.419565492940848,0.13068645140801174,0.1545372820302346,0.2125180525188736,6,4,4,5,0.0,1400.0,2000.0,3750.0
735,13080,492.95905514876046,480,8350.0,24,24,0.0,0.0,4.1383112023556805,0.14456695993562044,0.09266794678815324,0.13689762639023284,8,6,5,5,0.0,2100.0,2500.0,3750.0
736,13081,490.58190910249505,480,4600.0,15,15,0.0,0.0,0.0,0.08281544546875387,0.14282234895094928,0.08348576462896484,5,6,2,2,0.0,2100.0,1000.0,1500.0
737,13082,537.5821158063023,480,8500.0,27,27,0.0,0.0,0.0,0.16396742353273686,0.21145884446500873,0.05918081352329369,12,5,3,7,0.0,1750.0,1500.0,5250.0
738,13083,463.25382908939827,480,3250.0,17,17,0.0,0.0,0.0,0.09516509216953369,0.1007090218088721,0.0,10,5,0,2,0.0,1750.0,0.0,1500.0
739,13084,478.31846720389615,480,5550.0,24,24,0.0,0.0,0.0,0.1455941625906031,0.25295969939911017,0.0701252530723751,14,3,3,4,0.0,1050.0,1500.0,3000.0
